Name,Gender,DOB,Salary,Purchased
Andrew,Male,1975-10-22,84535.39,No
Brandon,Female,1989-08-18,124800.62,No
Jennifer,Male,1977-09-08,86621.92,No
Thomas,Female,1981-01-04,63703.14,No
April,Female,1982-11-30,48376.43,No
Mark,Female,1982-10-09,145592.1,Yes
Megan,Female,1996-08-13,42699.3,Yes
Rachel,Female,1963-06-17,145156.34,No
Amy,Female,1978-11-26,63570.68,No
Tamara,Female,1973-05-11,77871.33,Yes
Mackenzie,Male,1973-06-19,36773.06,Yes
Robin,Female,1990-09-14,62612.23,No
Misty,Female,1970-09-20,79646.96,Yes
Denise,Male,1983-03-11,120800.44,Yes
Ryan,Female,1991-11-05,126826.79,Yes
Heather,Female,1983-11-07,143711.58,No
Gregory,Male,1963-06-04,31777.98,No
Jeffrey,Female,1977-11-08,135281.9,No
Nicole,Female,1960-04-15,75973.79,Yes
Monica,Female,1973-01-11,128849.37,Yes
Stephen,Female,1984-07-06,41709.79,No
Christina,Male,1990-06-16,42187.97,Yes
Carol,Female,1974-01-12,104046.48,Yes
Charles,Female,1987-11-30,103155.83,Yes
Sheila,Female,1985-02-24,88656.91,No
Patrick,Female,1995-09-19,75232.7,Yes
Shelley,Female,1997-08-20,136037.01,No
Linda,Male,1971-09-27,102816.68,Yes
Angela,Male,1971-03-17,139174.9,No
Melody,Male,1972-06-11,127522.08,No
Julie,Male,1972-03-29,91797.47,Yes
Michael,Female,1991-06-05,105302.24,No
Elizabeth,Male,2004-02-28,124091.35,Yes
John,Female,1968-09-26,139831.37,Yes
Tammy,Female,1973-03-31,80023.17,No
Laurie,Male,1986-11-02,66285.83,Yes
Kimberly,Female,1978-07-25,83088.8,Yes
David,Female,1979-06-03,73534.13,No
Mario,Male,1998-08-30,91756.54,No
Victoria,Female,1973-10-23,101836.83,Yes
Ronald,Male,1998-05-07,82885.45,Yes
Paul,Female,1987-04-07,79361.12,No
Brandy,Male,1987-04-17,49509.41,No
Jesus,Female,1977-03-27,80453.13,Yes
Wesley,Female,2005-08-23,118146.73,Yes
Erik,Male,2005-09-11,99665.76,Yes
Brianna,Female,1990-08-26,142320.77,Yes
Lisa,Female,1994-06-21,93788.53,Yes
Brent,Female,1999-10-04,139720.55,No
Rebecca,Female,1988-10-10,48003.67,No
Nicholas,Male,1961-06-07,72601.57,No
Tiffany,Female,1969-06-15,76042.7,No
Jon,Male,2001-08-27,33803.44,No
Charles,Male,2001-01-30,113919.4,Yes
Christine,Male,1972-03-18,61035.43,Yes
Daniel,Female,1979-10-11,65782.77,No
Matthew,Male,1998-05-05,91920.25,No
Benjamin,Male,1966-05-12,116994.11,No
Jorge,Female,1998-04-21,96298.21,No
Nathaniel,Female,1972-06-28,148452.89,No
Tanner,Female,1973-10-28,85067.58,No
Cameron,Male,1985-06-04,76387.61,No
Ronald,Male,1982-11-18,49623.19,No
Heidi,Male,1990-06-23,96304.83,Yes
Pamela,Female,1961-05-24,142402.61,Yes
Jessica,Male,1991-12-15,44743.14,Yes
Adam,Male,1969-06-16,100626.92,Yes
Curtis,Female,2003-03-01,86883.25,Yes
Paul,Female,1972-09-17,119450.43,No
Anna,Female,1991-09-03,118577.58,No
Sara,Female,1974-05-30,114864.68,Yes
Jamie,Male,1967-12-23,33192.1,No
David,Female,1986-05-11,147337.92,Yes
Alexandria,Male,1977-10-04,135585.12,No
Marcus,Female,1992-03-27,62596.65,Yes
Joshua,Male,1984-09-15,98312.45,No
Brittany,Female,1989-06-21,93874.98,Yes
Lauren,Female,1995-06-01,127130.16,Yes
Samuel,Male,1977-04-03,40908.87,Yes
Michelle,Male,1964-01-05,103067.1,Yes
Jeffrey,Male,1981-01-24,40585.1,No
Steven,Female,1988-08-27,102092.61,Yes
Victor,Female,1985-02-12,134483.07,Yes
Bridget,Female,2005-10-31,43092.39,Yes
Logan,Female,1995-12-05,32264.52,Yes
Joe,Male,1996-08-01,86936.46,Yes
Robert,Female,1994-06-22,67762.73,No
Lisa,Female,1990-06-23,43298.86,Yes
Kevin,Female,1972-06-22,82074.45,No
Joshua,Male,1972-04-06,39705.38,Yes
Kathy,Female,1975-08-03,86930.6,Yes
Peter,Female,1995-08-15,53675.84,No
Rachel,Female,1987-06-20,109655.57,No
Timothy,Male,2004-10-30,147309.43,Yes
Jennifer,Female,1974-09-06,32392.82,No
Eric,Male,1988-08-22,127932.55,Yes
Terri,Male,1976-04-13,102597.32,Yes
Wanda,Male,1996-04-02,129953.8,Yes
Tammy,Female,1974-05-13,94102.76,No
Sarah,Male,1962-05-30,68702.73,Yes
Alan,Male,2000-01-30,100199.28,Yes
James,Male,2004-08-06,71563.99,Yes
Lisa,Male,1996-04-08,138411.4,No
Chase,Male,1999-02-25,106525.25,Yes
Julie,Female,1986-07-08,38545.29,No
Sarah,Female,1998-06-16,61482.82,Yes
Beverly,Female,1966-01-27,134833.55,No
Nicholas,Male,2004-06-03,90786.15,Yes
Jacob,Female,1984-03-08,122434.48,No
Savannah,Male,2005-02-02,110609.08,Yes
Tonya,Male,1999-12-28,57108.07,No
Elizabeth,Female,1993-11-17,69915.23,Yes
Julie,Female,1984-05-31,35357.34,No
Carrie,Male,1982-01-21,42832.48,Yes
Judy,Male,1994-11-03,67575.84,No
Jennifer,Female,1995-12-11,60110.65,Yes
Scott,Female,1965-05-18,53685.7,Yes
Meagan,Female,1966-08-09,137427.35,Yes
Larry,Male,1983-07-05,64794.59,Yes
Vanessa,Male,1981-12-10,63317.87,Yes
Jeremy,Male,1984-01-20,89374.35,No
Robert,Female,1966-10-07,47789.72,No
Carl,Male,1997-06-06,63918.31,Yes
Christine,Male,1986-03-03,124731.43,No
Mark,Male,1981-06-20,86128.54,No
Shannon,Female,1988-08-01,145897.1,No
Christopher,Female,2003-09-21,102699.14,No
John,Male,2002-04-18,137953.93,No
Cody,Female,1998-08-29,40200.42,No
Michelle,Male,1997-06-13,107692.75,Yes
Sarah,Female,1982-11-15,43166.08,Yes
Cathy,Female,1994-08-30,94076.17,Yes
William,Female,1983-07-08,105159.07,No
Lawrence,Female,2004-06-16,130571.36,No
Matthew,Female,1992-10-13,149016.19,Yes
Wanda,Male,1998-01-25,69321.04,Yes
Connor,Female,1992-10-18,124210.5,No
Anne,Female,2004-06-29,108522.4,Yes
Jerry,Female,1996-08-24,80980.06,No
Justin,Male,1964-03-13,116617.17,No
Adam,Female,1964-12-31,133309.51,Yes
Lori,Male,1959-07-19,135546.39,No
Joshua,Male,1971-10-23,110712.63,No
John,Female,1989-02-08,48340.66,No
Oscar,Male,1996-07-13,105399.72,No
David,Male,2000-10-14,138921.64,Yes
Michael,Female,1977-07-04,33288.16,Yes
Kylie,Male,1960-09-14,55478.97,No
Nathan,Male,1970-02-23,66754.74,No
Amanda,Female,1969-01-22,37830.08,No
Billy,Male,1986-03-22,130835.63,No
John,Female,1965-01-11,141393.39,No
Amber,Female,1991-09-08,126894.97,No
Steven,Male,2002-07-21,144875.27,Yes
Barbara,Female,1967-09-30,140823.94,Yes
Jeffrey,Female,1977-01-08,130866.31,Yes
Paul,Male,1965-08-28,85732.49,Yes
Micheal,Female,1961-01-23,50347.86,No
Kyle,Male,1983-08-30,,No
Micheal,Male,1965-01-02,,No
Gregory,Female,1991-05-24,140128.88,Yes
Lori,Female,1987-02-16,,No
Lauren,Male,1966-09-21,140765.19,No
Curtis,Male,1991-06-03,72526.24,No
Jeffrey,Female,1982-01-22,30600.86,Yes
Denise,Female,1993-10-20,43057.72,No
Roy,Male,1966-12-20,54167.72,No
Thomas,Female,2002-01-23,87530.02,No
Robert,Male,2005-06-15,108331.86,Yes
Kimberly,Female,1961-10-17,95784.65,No
Carol,Male,1960-08-23,119662.32,Yes
Paul,Male,1986-10-04,90735.74,No
Michael,Female,1959-10-16,31413.98,Yes
Joy,Female,1994-03-30,110476.57,Yes
Mario,Female,2007-03-05,134052.99,No
Jodi,Female,1976-02-27,51015.52,Yes
Vanessa,Female,1963-10-15,86062.32,No
Paul,Female,1993-05-02,83430.85,No
Bradley,Female,1971-05-31,50502.59,Yes
Mark,Male,1973-08-26,101934.54,No
Matthew,Male,1990-07-17,147576.42,Yes
Scott,Male,1995-10-31,115286.69,Yes
Nathan,Male,1990-06-24,88381.81,No
Sheila,Female,1983-04-11,135170.63,Yes
Scott,Male,1970-08-15,105577.65,No
Brandon,Female,1973-07-12,127674.42,No
Brian,Male,1996-01-04,40539.04,Yes
Melissa,Female,1988-10-31,95913.4,Yes
Jennifer,Male,1990-12-05,64050.01,Yes
Colin,Female,1977-09-16,140478.88,No
Mitchell,Female,1967-12-02,67193.79,No
Roberto,Male,1988-03-25,51757.26,No
Ronald,Male,2000-12-12,123145.61,Yes
Emily,Female,1977-04-20,100381.15,Yes
Robert,Female,1993-11-19,129572.44,Yes
Daniel,Male,1968-05-30,77726.18,No
Laura,Female,1993-09-14,53857.2,No
Angel,Male,1961-09-24,54113.43,No
Derek,Female,1964-05-18,60690.12,Yes
Jay,Male,2006-11-26,75497.36,Yes
Brian,Male,1981-01-02,101906.71,Yes
Veronica,Female,2003-03-29,145911.09,Yes
George,Male,2006-03-18,111814.15,Yes
Sarah,Female,1996-08-21,,Yes
Laura,Female,1990-12-11,100668.14,No
Vincent,Female,1976-09-07,114047.57,No
Ashley,Male,1985-06-15,84098.15,No
Diane,Female,1998-06-04,72254.2,No
Christopher,Male,1962-09-27,118366.94,No
Danielle,Male,1986-07-12,111439.57,No
Jamie,Male,1999-02-03,117264.63,Yes
Lucas,Female,1991-10-01,83994.68,Yes
Katherine,Female,1986-08-09,100669.48,Yes
Lisa,Male,1964-11-07,48882.13,No
Lauren,Male,2005-01-21,77081.87,Yes
Craig,Male,2000-10-16,73146.69,Yes
Jasmine,Male,1975-10-25,129762.53,Yes
Marcus,Male,2006-08-24,67325.92,Yes
Marvin,Female,2004-12-01,46397.46,No
Kelsey,Female,1969-05-04,108155.39,Yes
Lauren,Male,1991-04-16,119973.61,No
Crystal,Female,1969-11-05,75254.31,Yes
Victoria,Female,1985-01-16,40655.19,No
Michelle,Female,1981-06-09,142048.38,No
Gina,Female,1998-09-21,124314.02,Yes
Scott,Male,1980-01-07,66873.16,Yes
Jamie,Male,2000-01-18,147508.8,Yes
Anthony,Female,1961-09-20,107983.97,No
Angela,Male,1981-03-10,46254.31,Yes
Frank,Female,2002-04-05,34733.82,No
Michael,Male,1998-01-11,52213.48,No
Michael,Male,2000-03-25,69970.21,Yes
Stephen,Male,2002-03-20,106920.88,Yes
Nancy,Male,2007-01-05,126598.76,No
Joan,Female,2003-05-06,77870.82,No
Robyn,Male,1978-11-18,102572.02,Yes
Michael,Female,1990-04-20,107718.78,No
Alexa,Female,2001-08-16,40685.59,No
Michael,Male,1997-10-12,122775.73,Yes
Andrew,Female,1981-12-06,100335.65,No
Nathaniel,Female,1978-04-06,90696.16,Yes
Katherine,Female,1990-02-12,106265.74,No
Ebony,Female,1976-12-23,80337.84,Yes
Melanie,Male,1976-02-05,134117.96,Yes
Tammy,Male,1979-05-15,83160.21,Yes
Jeremiah,Female,1969-03-24,140251.03,No
Brianna,Female,1984-05-09,138978.09,Yes
Heather,Female,1980-09-08,83527.3,No
Kristi,Female,1990-09-12,76726.96,No
Sharon,Female,1992-01-27,35300.13,No
Kevin,Female,1968-10-13,62151.23,No
Andre,Male,1965-06-18,138869.31,No
Sharon,Male,2004-06-29,31509.52,No
Brian,Female,2006-08-05,120444.79,No
Carolyn,Female,1977-03-27,102648.91,No
Justin,Male,1984-10-12,45562.41,Yes
Joshua,Female,1970-01-07,147376.5,No
Linda,Male,2003-01-05,62417.34,Yes
Melanie,Female,1976-04-05,90891.62,No
Paige,Male,1997-11-21,43831.51,No
Theresa,Female,2007-01-26,42951.34,Yes
John,Female,1967-03-01,142178.18,Yes
Sara,Female,1987-03-25,110166.32,Yes
Karen,Female,1973-01-16,98365.91,No
Ronald,Female,1964-09-14,32797.35,Yes
Daniel,Male,1984-12-03,133856.32,Yes
Darrell,Female,1978-03-25,39065.88,No
Lisa,Female,1960-12-28,32810.04,Yes
Elizabeth,Male,1972-07-12,74015.44,No
Joseph,Male,1969-07-14,85236.39,No
Nathaniel,Male,1975-02-18,143984.68,No
Tina,Female,1971-12-12,46795.19,Yes
Kevin,Male,1966-03-03,139803.32,No
Cameron,Male,2000-03-16,98693.91,No
Derek,Male,1986-08-11,87579.8,No
Theresa,Female,1980-07-27,80472.12,Yes
Peter,Female,1981-03-25,79490.42,Yes
Kevin,Male,1984-06-21,87801.57,Yes
Sheila,Female,2000-03-02,131251.66,No
Derek,Male,1965-04-03,35437.89,No
Cheryl,Male,1975-10-26,86306.12,No
Lauren,Female,1980-02-11,37010.81,No
David,Male,1964-07-13,92484.82,No
Douglas,Female,1962-12-29,70427.74,No
Brendan,Male,1983-03-02,128822.45,No
Sarah,Female,1969-05-03,91105.81,Yes
Jennifer,Female,1982-03-06,140696.6,Yes
Susan,Male,1987-03-01,43528.25,No
James,Female,1959-11-27,59561.71,No
Brittany,Male,1987-09-13,114318.81,No
Amanda,Male,1986-11-23,118746.4,No
Stephen,Female,1987-11-30,76205.5,Yes
Chad,Female,2006-07-19,75684.27,Yes
Ariel,Male,1980-12-04,144359.1,Yes
Peggy,Female,1991-01-15,46653.68,Yes
Jesse,Male,1960-09-12,105316.74,No
Tracey,Male,1983-05-24,44612.2,Yes
Rachel,Male,1999-03-08,99432.48,Yes
Aaron,Male,1959-12-04,61206.42,No
Michael,Female,1998-02-12,62572.12,Yes
Sean,Male,1989-11-15,94885.29,No
Amanda,Male,1972-07-19,87663.91,No
Larry,Male,2004-06-29,37950.5,No
Jerry,Female,1969-05-24,80449.82,Yes
Greg,Male,1978-01-14,116677.15,Yes
Caitlin,Male,1994-11-18,98951.66,No
Nicole,Female,1995-12-23,74855.32,No
Aaron,Male,1973-12-30,115652.86,Yes
Susan,Female,1995-07-10,86748.13,Yes
Michael,Male,1978-05-12,55359.24,No
Dalton,Female,1972-10-09,102916.79,Yes
Miranda,Male,1972-11-28,129825.21,Yes
Carrie,Male,1983-09-15,48061.09,No
Keith,Female,2003-12-03,80834.62,Yes
Timothy,Male,1982-11-10,96776.98,No
Steven,Male,1968-04-20,66237.91,Yes
Jessica,Male,1966-07-13,37943.26,No
Sierra,Female,1977-03-22,106100.93,Yes
Troy,Female,1996-04-07,49722.26,No
John,Female,1960-12-08,99989.8,No
Amanda,Male,2000-01-29,149746.31,No
Miranda,Female,1971-09-09,69995.06,Yes
Ashley,Male,1979-06-29,88104.32,Yes
Travis,Male,1962-02-09,83785.33,Yes
Douglas,Male,1976-01-06,41346.47,No
Christopher,Male,1976-12-04,134785.48,Yes
Briana,Male,1973-05-09,127799.09,Yes
Dana,Female,1996-02-12,49490.71,No
Thomas,Female,1979-11-01,89848.81,Yes
Jennifer,Male,1964-05-12,63443.69,No
Walter,Male,1998-06-11,86018.58,Yes
Connie,Female,2001-11-21,116187.69,Yes
George,Female,1986-11-01,107775.31,Yes
Roy,Male,1983-12-03,148986.06,No
Ashley,Male,1965-03-14,38443.17,Yes
John,Male,1989-05-13,43144.13,No
Misty,Male,1976-09-06,101501.37,No
Shannon,Male,1992-10-06,99244.61,No
Donald,Female,2007-01-28,115708.15,No
Kimberly,Female,1961-05-18,131627.86,No
Cindy,Female,1973-09-19,118415.96,Yes
Holly,Female,1987-09-20,95219.93,Yes
Brandon,Male,1983-06-14,110393.63,Yes
Jennifer,Male,1963-07-24,98697.97,No
Jenny,Female,1969-12-22,114622.53,Yes
Nathaniel,Male,2006-08-06,141887.12,No
Debra,Male,1984-06-10,65033.28,No
Jessica,Female,1964-04-30,105133.82,Yes
Thomas,Male,1972-05-17,76803.74,No
John,Female,1969-06-24,58504.23,Yes
Charlotte,Male,1964-11-13,116465.05,No
Monique,Male,1974-05-30,41029.72,No
Anthony,Female,2001-05-20,149577.9,Yes
Manuel,Female,1997-03-02,82700.25,Yes
Christopher,Male,1967-09-16,120170.83,Yes
Cassandra,Male,1982-08-06,85738.35,No
Cindy,Female,1995-08-11,75486.73,Yes
William,Female,1988-10-20,73775.99,Yes
Sean,Male,1996-07-10,135912.18,Yes
Ryan,Male,1971-03-08,80058.47,No
Mary,Female,1979-11-08,63166.7,Yes
Lori,Male,2004-03-30,43565.2,No
Manuel,Male,1992-04-22,44451.7,No
Justin,Female,1991-10-02,149950.5,Yes
Theresa,Female,1970-04-20,70249.5,Yes
Alexander,Male,1972-08-18,88137.0,No
Jason,Female,2001-05-15,103694.54,Yes
Jonathan,Female,1970-08-28,46102.43,No
Elizabeth,Female,1996-11-07,132260.74,No
Kevin,Male,1993-10-04,117217.78,No
Brandon,Female,2006-12-05,148995.26,No
Andrea,Male,1978-01-26,69394.21,Yes
Kristen,Male,1974-10-18,104425.75,No
Kyle,Male,1991-05-02,124756.74,Yes
Cindy,Male,1975-08-04,37732.88,No
Rebecca,Female,1973-10-11,34615.38,No
Austin,Male,1971-08-25,46576.93,No
Eric,Male,1990-03-07,142187.65,Yes
Ashley,Male,1973-01-23,70038.65,No
Heather,Female,1980-01-09,127218.76,Yes
Tony,Female,1967-07-23,110130.26,No
Tracy,Female,2001-03-21,30001.74,No
Jeffery,Female,1974-08-25,67466.43,No
Barbara,Female,1986-01-24,127167.77,Yes
Patricia,Male,2006-05-30,99840.01,No
James,Male,1981-07-11,109065.53,No
Derrick,Female,1974-11-18,138197.65,No
Justin,Male,1983-11-21,130409.94,No
Nicole,Female,1999-04-29,96804.28,Yes
Dennis,Male,1987-10-25,122750.57,No
Robert,Male,1964-11-01,53211.16,No
Susan,Male,1994-01-04,68167.01,No
Nicole,Female,1979-08-20,98931.56,No
Angela,Female,1964-11-05,91525.18,No
Michelle,Male,1966-08-28,71547.53,Yes
Sarah,Female,1971-08-01,124934.47,No
Joshua,Female,1969-02-13,116337.32,Yes
Mike,Male,1976-12-06,75366.23,No
Jay,Male,1969-05-15,65407.53,No
Christine,Male,1970-10-14,65120.77,No
Carrie,Male,1972-10-24,122226.83,No
Kelly,Female,1995-09-18,47803.61,Yes
Traci,Male,1987-10-30,68288.21,No
Richard,Female,1976-03-20,105936.8,No
Cory,Male,1992-08-06,41931.4,Yes
Heidi,Female,1975-08-22,88536.96,No
Brendan,Male,1995-09-26,137750.6,No
Robert,Male,1963-11-28,50782.18,Yes
Stacey,Male,1982-07-17,,Yes
Rachel,Male,1982-03-16,78005.88,Yes
Heather,Male,1978-12-03,86002.04,No
Miranda,Male,1997-02-27,79578.75,No
Stephanie,Female,1985-05-26,118030.8,Yes
Ethan,Female,2003-07-09,121874.35,Yes
Jeffrey,Female,1996-03-25,146795.31,No
Crystal,Male,2007-04-07,114062.42,Yes
Christine,Female,1979-10-24,82762.31,Yes
Amy,Male,1971-02-03,138134.48,Yes
Ryan,Female,1993-10-06,135151.89,No
Jessica,Male,1990-01-13,127177.13,Yes
Antonio,Male,1997-10-12,64318.38,No
Robert,Female,1988-11-15,71505.96,No
Connie,Female,1990-04-09,74517.38,Yes
James,Female,1992-07-14,73513.77,No
Anthony,Male,1983-02-18,64903.57,No
Gabriella,Female,1984-01-31,31967.86,No
Jimmy,Male,2006-08-13,95212.69,Yes
Timothy,Female,1993-10-23,88047.54,Yes
Melinda,Female,1998-11-01,140597.82,No
Chris,Female,2000-11-05,31494.99,No
Catherine,Male,1974-06-29,128852.29,Yes
Maria,Female,1981-04-08,119752.32,Yes
Tyler,Male,1987-03-23,137051.87,Yes
Ann,Female,1969-05-12,111498.37,No
Michael,Male,1960-04-21,68436.29,No
Michelle,Female,1990-12-28,89173.39,No
Matthew,Male,1999-06-03,81775.91,Yes
Emily,Male,1981-04-22,130999.98,No
Alexandra,Male,1969-08-03,79466.93,Yes
Morgan,Male,1975-05-20,80485.23,Yes
Robert,Male,1990-03-30,42125.67,Yes
Nathan,Male,1980-06-09,88378.68,Yes
Marc,Male,1977-10-16,122856.28,No
Yolanda,Male,1993-01-17,101926.06,No
Thomas,Female,1973-09-28,38205.54,Yes
Amanda,Female,2001-12-21,73206.64,Yes
Jenna,Female,1982-12-08,128832.29,Yes
Kimberly,Male,1961-11-14,41659.03,No
Christina,Male,1961-12-11,113549.22,No
George,Male,2004-02-07,46865.55,Yes
Bethany,Female,1979-11-04,115310.24,Yes
Allison,Male,1973-05-12,141774.74,Yes
Derek,Female,1964-10-28,145978.45,No
Derrick,Male,2002-08-06,144281.9,Yes
James,Female,2006-01-30,71290.6,No
Jeffrey,Female,1986-03-05,113572.12,Yes
Shannon,Female,1977-10-11,101468.49,No
Robin,Male,1986-01-21,65294.39,Yes
Amy,Female,1966-11-30,130887.83,No
Kayla,Male,1996-01-27,33496.93,No
Hannah,Male,1982-01-26,43290.23,Yes
Rachel,Male,1984-05-06,145928.59,No
Frank,Male,1967-04-29,101861.66,No
Tiffany,Male,1983-04-09,54937.32,No
Barry,Female,1986-10-20,34429.67,Yes
Samantha,Male,1981-01-14,138320.88,Yes
Dustin,Female,1977-01-17,109157.02,Yes
Kimberly,Female,2006-06-07,132782.45,No
James,Female,1978-09-10,141900.77,No
William,Female,1983-08-26,128971.61,No
Robin,Male,1959-12-30,40050.88,Yes
Levi,Female,1992-08-14,144978.41,Yes
Kenneth,Male,1966-05-28,96972.75,No
Douglas,Female,1980-06-12,125502.59,Yes
Sydney,Male,1978-02-22,74738.22,Yes
Joshua,Female,1967-05-15,126034.79,No
Caitlin,Female,1963-10-03,79386.08,Yes
Charles,Male,1968-09-06,105635.72,No
Lauren,Female,1981-10-22,132919.38,No
Megan,Female,1998-04-26,122833.49,No
John,Female,1975-04-06,72551.36,No
Kimberly,Male,2003-01-30,76358.03,Yes
Cynthia,Male,1995-07-12,59805.03,No
Stacy,Male,1981-10-30,122020.14,No
Brianna,Male,1990-03-11,146656.12,No
Peter,Female,1991-08-05,148505.25,Yes
Nicholas,Male,1998-10-19,134090.64,No
Nancy,Male,1991-06-22,110444.95,No
Andrew,Female,1967-08-13,67307.44,Yes
Susan,Male,1999-09-21,93249.02,No
Jeremy,Female,2005-06-24,50654.62,No
Teresa,Male,1979-07-16,63801.32,Yes
Olivia,Female,1961-06-17,119106.89,Yes
Maria,Female,1991-11-27,48063.71,Yes
Jeffrey,Male,1986-05-28,56753.53,Yes
Ian,Male,1985-10-30,50738.36,Yes
Keith,Male,1973-09-04,104494.85,No
Timothy,Female,1974-07-16,140166.23,No
Tiffany,Female,1992-10-26,49326.46,No
John,Male,1986-10-30,148864.03,No
Timothy,Male,1994-04-09,50951.07,No
Melanie,Female,1972-06-27,115952.81,No
Marcia,Male,1985-06-04,130485.67,No
John,Male,1985-08-30,108950.36,No
Cynthia,Male,1975-09-19,128407.85,Yes
Jennifer,Female,1990-04-02,61536.64,No
Jasmine,Female,2002-01-02,114227.81,Yes
William,Female,1966-05-18,74639.69,Yes
Veronica,Male,2001-08-02,128708.19,No
Carla,Male,1977-11-06,80449.49,No
Sabrina,Male,1986-03-01,115304.29,Yes
Amanda,Female,1994-12-07,79245.16,No
Alyssa,Male,1965-04-24,49696.31,Yes
Daniel,Male,1962-11-14,94492.06,Yes
Benjamin,Female,2003-03-18,32542.62,Yes
Desiree,Male,1982-10-20,74773.8,No
Donna,Male,1977-03-13,64136.29,Yes
Crystal,Female,1973-06-04,,No
Cynthia,Female,1965-11-25,56587.69,Yes
Kathleen,Female,1993-01-28,110621.41,Yes
Charles,Female,1959-10-14,100071.14,Yes
Eric,Female,1979-02-26,76687.49,No
Melinda,Female,1999-10-28,48216.38,No
Mary,Female,1993-04-10,122803.51,No
Susan,Female,1994-04-05,38419.53,No
Stephanie,Male,2006-06-14,58198.71,Yes
Nancy,Male,1979-10-01,102408.59,Yes
Laurie,Male,2003-01-21,56209.65,Yes
Justin,Male,1989-06-20,61191.07,No
Tiffany,Male,1963-11-12,112061.85,Yes
Breanna,Male,2005-05-12,127650.03,No
Ann,Male,1995-05-21,143713.47,No
Andrea,Male,2003-06-29,87871.71,Yes
Jason,Female,1993-07-21,93607.82,No
Jacob,Female,1991-10-06,123779.91,Yes
Margaret,Female,1967-12-02,64759.57,Yes
Robert,Female,2004-08-27,114678.06,Yes
Melissa,Male,1984-05-17,79336.04,Yes
Joshua,Female,1961-01-13,116803.93,Yes
Jordan,Male,1994-02-28,,No
Brittney,Female,2006-10-02,118971.1,Yes
Kevin,Female,1987-10-23,127845.19,No
Meghan,Female,1974-12-20,48105.84,No
Austin,Female,1963-12-29,80996.55,No
Jacob,Male,2006-04-21,93519.44,No
Ashlee,Male,1977-11-29,74079.69,Yes
Greg,Male,1974-12-12,87151.24,No
Richard,Female,1986-10-10,127036.72,Yes
Jason,Male,1996-06-30,33749.8,Yes
Debbie,Male,1988-04-23,81380.59,No
Crystal,Female,1976-02-07,59232.21,No
Christian,Male,1999-07-11,54406.42,No
Charles,Male,1961-04-12,86535.74,Yes
Brian,Male,1979-06-02,106940.66,Yes
Joel,Female,1973-05-24,52394.76,No
Christina,Female,1972-07-25,101765.63,Yes
David,Male,1977-11-29,49560.94,No
Nathan,Female,2003-06-22,41124.42,No
Suzanne,Female,1992-08-05,120911.27,Yes
Barbara,Male,1990-09-23,128681.72,No
Joshua,Male,1983-06-02,98759.08,No
Daniel,Female,1974-08-29,52189.26,Yes
Michelle,Female,1969-09-18,146317.86,Yes
Ashley,Male,2005-01-24,55298.42,Yes
Michelle,Male,1978-03-28,53647.82,Yes
Anthony,Female,1976-03-04,55655.02,Yes
Debra,Male,2003-08-22,135100.81,No
Nathan,Male,1986-11-30,89063.07,Yes
Isaac,Male,2004-08-04,43681.96,Yes
Veronica,Male,2003-07-20,65540.5,No
Christopher,Male,1998-11-02,63445.31,Yes
Paul,Male,1961-04-18,86248.17,Yes
Brooke,Male,1977-06-06,37154.67,No
Elizabeth,Male,1963-12-04,74062.54,No
Ashley,Female,1971-06-03,42862.8,Yes
Christopher,Female,1972-05-08,65299.24,No
Randy,Male,1979-12-02,31257.78,No
Reginald,Female,2001-04-30,105357.75,Yes
Katie,Male,1984-08-14,91604.41,Yes
Laura,Male,1971-06-25,35246.54,Yes
Heidi,Male,1960-04-17,148093.92,No
Marisa,Male,1971-09-04,45178.34,Yes
David,Female,1986-10-13,108231.55,No
Katherine,Male,1961-09-16,61605.54,Yes
Vanessa,Male,1988-09-21,36714.01,Yes
John,Female,2006-04-01,31487.11,Yes
Diana,Male,1987-01-26,143064.95,Yes
Emily,Male,2001-02-10,91986.24,No
Ronald,Female,1998-01-18,76012.21,Yes
Caroline,Male,1995-01-04,102445.84,No
Melanie,Male,1977-09-15,33699.75,No
Marie,Female,1990-01-02,122001.38,Yes
Ruth,Female,1967-05-03,63030.7,No
Jessica,Female,1981-06-27,53328.25,Yes
David,Male,2000-05-07,51714.1,Yes
Amanda,Female,1993-04-21,85225.76,Yes
Dylan,Female,1967-08-14,78075.23,No
Nathaniel,Male,1967-07-08,141263.01,No
Jamie,Female,1995-05-22,31447.9,No
Donald,Male,1994-04-29,,Yes
Dana,Male,1969-01-14,89947.83,No
Dana,Female,1986-01-14,98160.59,Yes
Jason,Female,1986-08-07,56221.85,No
Adam,Female,1998-04-12,80717.68,No
Karen,Male,1997-03-25,110403.56,Yes
Ana,Male,1968-07-05,107496.93,Yes
Carrie,Male,1973-04-29,82820.97,No
Chase,Female,1997-01-07,126975.79,No
Karen,Female,1988-03-10,88245.71,No
